Pais,continente,Ano,Expectativa de vida,Pop Total,PIB,Renda-per-capita
Taiwan,Asia,1977,70.59,16785196,5596.519826,0.0003334199866358427
Taiwan,Asia,1978,71.16,17111535,6252.784539,0.000365413420771427
Taiwan,Asia,1979,71.31,17450136,6656.700817,0.0003814698531289384
Taiwan,Asia,1980,71.54,17848320,6995.031782999999,0.0003919154174174376
Taiwan,Asia,1981,71.65,18177430,7302.76212,0.0004017488786918723
Taiwan,Asia,1982,72.16,18501390,7426.3547739999985,0.00040139442355412207
Taiwan,Asia,1983,72.15,18803390,7923.0301,0.00042136179167692636
Taiwan,Asia,1984,72.81,19083348,8653.915923999999,0.0004534799619018633
Taiwan,Asia,1985,72.99,19337363,8973.481518999999,0.0004640488736235649
Taiwan,Asia,1986,73.12,19555581,9903.312959,0.0005064187537562807
Taiwan,Asia,1987,73.4,19757799,11054.56175,0.0005595037053469367
Taiwan,Asia,1988,73.21,19976096,11821.52204,0.0005917834015214985
Taiwan,Asia,1989,73.52,20207541,12683.80301,0.0006276767178153938
Taiwan,Asia,1990,73.8,20278957,13361.45062,0.0006588825362172226
Taiwan,Asia,1991,74.28,20492997,14233.5143,0.000694555037508667
Taiwan,Asia,1992,74.26,20686918,15215.6579,0.0007355207721130813
Taiwan,Asia,1993,74.55,20883467,16120.590369999998,0.0007719307512493016
Taiwan,Asia,1994,74.72,21087873,17154.21489,0.00081346349582056
Taiwan,Asia,1995,74.54,21282829,18108.61451,0.0008508556127571199
Taiwan,Asia,1996,74.72,21448723,19107.52043,0.0008908465287187494
Taiwan,Asia,1997,75.25,21628605,20206.82098,0.0009342637206606714
Taiwan,Asia,1998,75.45,21823024,20944.27222,0.0009597328133809503
Taiwan,Asia,1999,75.55,21993460,21984.53742,0.0009995943075805263
Taiwan,Asia,2000,76.11,22151237,23094.57288,0.0010425861490263501
Taiwan,Asia,2001,76.5,22303700,22434.19675,0.0010058509014199437
Taiwan,Asia,2002,76.99,22454239,23235.42329,0.0010347900585720138
Taiwan,Asia,2003,77.19,22603000,23879.03074,0.0010564540432685926
Taiwan,Asia,2004,77.3,22749838,25238.82357,0.001109406738193037
Taiwan,Asia,2005,77.29,22894384,26069.0,0.0011386635255178736
Taiwan,Asia,2006,78.1,23036087,27248.06789,0.0011828427236795901
Taiwan,Asia,2007,78.4,23174294,28718.27684,0.0012392298483828675
Tajikistan,Asia,1992,63.372,5600694,1992.226462,0.0003557106426453579
Tajikistan,Asia,1997,64.26,6070759,898.4787457,0.00014800105649062992
Tajikistan,Asia,2002,65.884,6719567,1158.352685,0.00017238501900494483
Tajikistan,Asia,2007,66.67,7484274,1562.447949,0.00020876412982742215
Tanzania,Africa,1952,41.215,8322925,716.6500721,8.610555448955746e-05
Tanzania,Africa,1957,42.974,9452826,698.5356073,7.389701315775833e-05
Tanzania,Africa,1962,44.246,10863958,722.0038073,6.645863388831215e-05
Tanzania,Africa,1967,45.757,12607312,848.2186575,6.727989737225508e-05
Tanzania,Africa,1972,47.62,14706593,915.9850592,6.228397421483005e-05
Tanzania,Africa,1977,49.919,17129565,962.4922932,5.6188951278097254e-05
Tanzania,Africa,1982,50.608,19844382,874.2426069,4.4054917250635474e-05
Tanzania,Africa,1987,51.535,23040630,831.8220794,3.610240168780107e-05
Tanzania,Africa,1992,50.44,26605473,825.682454,3.1034308392111654e-05
Tanzania,Africa,1997,48.466,30686889,789.1862231,2.5717374710091986e-05
Tanzania,Africa,2002,49.651,34593779,899.0742111,2.5989476636825367e-05
Tanzania,Africa,2007,52.517,38139640,1107.482182,2.9037562546473955e-05
Thailand,Asia,1950,45.2,20041628,712.3980906,3.554591925366542e-05
Thailand,Asia,1952,50.848,21289402,757.7974177,3.559505418235796e-05
Thailand,Asia,1957,53.63,25041917,793.5774147999998,3.1689962665398176e-05
Thailand,Asia,1962,56.06100000000001,29263397,1002.199172,3.424753359973895e-05
Thailand,Asia,1967,58.285,34024249,1295.46066,3.807462906822719e-05
Thailand,Asia,1972,60.405,39276153,1524.358936,3.8811309651431495e-05
Thailand,Asia,1977,62.494,44148285,1961.2246350000007,4.442357466433862e-05
Thailand,Asia,1982,64.597,48827160,2393.219781,4.901410979053461e-05
Thailand,Asia,1987,66.084,52910342,2982.653773,5.637184830519523e-05
Thailand,Asia,1992,67.298,56667095,4616.896545000001,8.147402906395681e-05
Thailand,Asia,1997,67.521,60216677,5852.625497,9.719276766135733e-05
Thailand,Asia,2002,68.564,62806748,5913.187529,9.414892057458539e-05
Thailand,Asia,2007,70.616,65068149,7458.396326999998,0.00011462438138512282
Timor-Leste,Asia,1992,49.15600000000001,796343,2577.986234,0.003237281214250643
Timor-Leste,Asia,1997,54.379,918738,3756.3416520000014,0.004088588533401254
Timor-Leste,Asia,2002,58.274,952618,2726.030509,0.0028616197772874333
Timor-Leste,Asia,2007,60.839,1084971,2285.738011,0.0021067272867201056
Togo,Africa,1952,38.596,1219113,859.8086567,0.0007052739628730069
Togo,Africa,1957,41.208,1357445,925.9083202,0.0006820963797428257
Togo,Africa,1962,43.922,1528098,1067.53481,0.0006986036301336695
Togo,Africa,1967,46.769,1735550,1477.59676,0.0008513708968338567
Togo,Africa,1972,49.75899999999999,2056351,1649.660188,0.0008022269486094544
Togo,Africa,1977,52.887,2308582,1532.776998,0.000663947391948824
Togo,Africa,1982,55.471,2644765,1344.577953,0.0005083922212370475
Togo,Africa,1987,56.941,3154264,1202.201361,0.00038113530161077195
Togo,Africa,1992,58.06100000000001,3747553,1034.298904,0.00027599313578753924
Togo,Africa,1997,58.39,4320890,982.2869243,0.00022733439738109511
Togo,Africa,2002,57.56100000000001,4977378,886.2205765000001,0.000178049683287064
Togo,Africa,2007,58.42,5701579,882.9699437999999,0.0001548641076094885
Tonga,,1977,66.742,90593,2116.113121,0.02335846170233903
Tonga,,1982,67.968,92201,3287.049023,0.03565090425266537
Tonga,,1987,69.17,93982,4088.357279,0.04350149261560724
Tonga,,1992,70.02600000000001,92094,4070.074698,0.04419478682650335
Tonga,,1997,71.145,97399,4432.969328,0.04551349939937782
Tonga,,2002,72.26899999999998,106137,5084.223947,0.04790246518179335
Tonga,,2007,73.312,116921,5063.975838,0.04331108900881792
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,0.0045610197299539865
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,0.005360692116616551
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971000001,0.005631025614705612
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,0.005854646876806349
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551418999999,0.006787898079263822
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209000001,0.007602969954061996
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,0.00816811476704891
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,0.006201942880094281
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,0.006227239990233756
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126000001,0.007725652754896096
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,0.010401404415555185
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,0.01704369949877343
Tunisia,Africa,1952,44.6,3647735,1468.475631,0.0004025719058539066
Tunisia,Africa,1957,47.1,3950849,1395.232468,0.00035314750525773067
Tunisia,Africa,1962,49.57899999999999,4286552,1660.30321,0.00038732837254744606
Tunisia,Africa,1967,52.053,4786986,1932.3601670000005,0.00040366948367929226
Tunisia,Africa,1972,55.602,5303507,2753.2859940000008,0.0005191444065219487
Tunisia,Africa,1977,59.837,6005061,3120.876811,0.0005197077616696983
Tunisia,Africa,1982,64.048,6734098,3560.2331740000004,0.0005286874610378406
Tunisia,Africa,1987,66.89399999999999,7724976,3810.419296,0.0004932596937517994
Tunisia,Africa,1992,70.001,8523077,4332.720164,0.0005083516392026026
Tunisia,Africa,1997,71.973,9231669,4876.798614,0.000528268356891912
Tunisia,Africa,2002,73.042,9770575,5722.895654999998,0.0005857276214552366
Tunisia,Africa,2007,73.923,10276158,7092.923025,0.0006902310206791293
Turkey,Europe,1952,43.585,22235677,1969.10098,8.855592658590967e-05
Turkey,Europe,1957,48.07899999999999,25670939,2218.754257,8.643058428832697e-05
Turkey,Europe,1962,52.098,29788695,2322.869908,7.797823664312922e-05
Turkey,Europe,1967,54.33600000000001,33411317,2826.3563870000007,8.459278594136234e-05
Turkey,Europe,1972,57.005,37492953,3450.69638,9.203586551318057e-05
Turkey,Europe,1977,59.507,42404033,4269.122326,0.00010067727109824671
Turkey,Europe,1982,61.036,47328791,4241.356344,8.961471980131501e-05
Turkey,Europe,1987,63.108,52881328,5089.043686,9.623517181716767e-05
Turkey,Europe,1992,66.146,58179144,5678.348271,9.760109689822869e-05
Turkey,Europe,1997,68.835,63047647,6601.429915,0.0001047054129553796
Turkey,Europe,2002,70.845,67308928,6508.085718,9.668978412492322e-05
Turkey,Europe,2007,71.777,71158647,8458.276384,0.00011886505351907549
Turkmenistan,Asia,1992,63.304,3848424,3961.890968,0.0010294840090385052
Turkmenistan,Asia,1997,62.928,4267070,2631.317995,0.0006166568617341642
Turkmenistan,Asia,2002,62.38399999999999,4688963,3359.352561,0.0007164382745182677
Turkmenistan,Asia,2007,63.169,5136262,4889.249836999999,0.0009519081847849661
Uganda,Africa,1950,40.0,5521758,759.8798137,0.00013761555897596383
Uganda,Africa,1952,39.978,5824797,734.753484,0.00012614233320062485
Uganda,Africa,1957,42.57100000000001,6675501,774.3710692000002,0.00011600194040866749
Uganda,Africa,1962,45.344,7688797,767.2717397999999,9.979086972903562e-05
Uganda,Africa,1967,48.051,8900294,908.9185217,0.00010212230311717793
Uganda,Africa,1972,51.01600000000001,10190285,950.735869,9.32982609416714e-05
Uganda,Africa,1977,50.35,11457758,843.7331372000001,7.363858943433786e-05
Uganda,Africa,1982,49.849,12939400,682.2662267999998,5.2727810161213024e-05
Uganda,Africa,1987,51.50899999999999,15283050,617.7244065,4.041892204108473e-05
Uganda,Africa,1992,48.825,18252190,644.1707968999998,3.5292794831743466e-05
Uganda,Africa,1997,44.578,21210254,816.559081,3.8498316946133695e-05
Uganda,Africa,2002,47.813,24739869,927.7210018,3.7499026441894255e-05
Uganda,Africa,2007,51.542,29170398,1056.380121,3.6214114082365275e-05
Ukraine,FSU,1950,62.6,36774854,3601.453637,9.79325067340852e-05
Ukraine,FSU,1973,71.05,48367002,6636.820578,0.00013721794412645215
Ukraine,FSU,1990,70.46,51622275,8123.203645,0.00015735849776089876
Ukraine,FSU,1991,69.64,51730355,7400.989699,0.0001430686044779704
Ukraine,FSU,1992,69.0,51869109,6650.453507,0.00012821607379066412
Ukraine,FSU,1993,68.31,51887112,5704.109297,0.00010993306578712648
Ukraine,FSU,1994,67.7,51637611,4419.117751,8.557943842522072e-05
Ukraine,FSU,1995,66.79,51247259,3909.539358,7.628777488372597e-05
Ukraine,FSU,1996,67.11,50812520,3548.689544,6.983888112614765e-05
Ukraine,FSU,1997,67.69,50369926,3472.475276,6.893945557910886e-05
Ukraine,FSU,1998,68.57,49938798,3435.906978,6.880235639632335e-05
Ukraine,FSU,1999,68.15,49487245,3460.323855,6.992355009861632e-05
Ukraine,FSU,2000,67.79,49007559,3700.350923,7.55057178628301e-05
Ukraine,FSU,2001,67.93,48510505,4082.186353,8.415056394486101e-05
Ukraine,FSU,2002,67.81,48058877,4334.816758,9.01980451603145e-05
Ukraine,FSU,2003,67.87,47668303,4781.145856,0.00010030031604019972
Ukraine,FSU,2004,67.73,47309706,5400.284939,0.0001141475057782012
Ukraine,FSU,2005,67.31,46996765,5583.0,0.00011879541070539643
Ukraine,FSU,2006,67.96,46710816,6039.513129999999,0.00012929581726853155
Ukraine,FSU,2007,67.86399999999999,46435909,6549.37178,0.0001410411020488476
United Arab Emirates,Asia,1972,62.195,336325,12703.61046,0.03777182921281499
United Arab Emirates,Asia,1977,66.238,683672,53335.17575,0.07801281279619467
United Arab Emirates,Asia,1982,68.627,1203634,47211.4006,0.039224050334237814
United Arab Emirates,Asia,1987,71.339,1778365,29327.0588,0.016491023383838524
United Arab Emirates,Asia,1992,73.657,2048857,30084.23648,0.01468342421164581
United Arab Emirates,Asia,1997,76.186,2254266,29989.448480000006,0.013303420483651887
United Arab Emirates,Asia,2002,77.806,2445989,28728.96185,0.01174533566994782
United Arab Emirates,Asia,2007,78.672,2642566,36953.68369,0.013984015419104006
United Kingdom,Europe,1950,69.03,50127000,9766.503753,0.0001948351936680831
United Kingdom,Europe,1952,69.18,50430000,9979.508487,0.00019788833010113025
United Kingdom,Europe,1957,70.42,51430000,11283.17795,0.00021938903266575927
United Kingdom,Europe,1962,70.76,53292000,12477.17707,0.00023412851966524056
United Kingdom,Europe,1967,71.36,54959000,14142.85089,0.00025733457468294545
United Kingdom,Europe,1972,72.01,56079000,15895.11641,0.00028344150947770113
United Kingdom,Europe,1977,72.76,56179000,17428.74846,0.000310236003844853
United Kingdom,Europe,1982,74.04,56339704,18232.42452,0.00032361590895117233
United Kingdom,Europe,1987,75.007,56981620,21664.78767,0.0003802065941614156
United Kingdom,Europe,1992,76.42,57866349,22705.09254,0.00039237126468787587
United Kingdom,Europe,1997,77.218,58808266,26074.53136,0.0004433820810156178
United Kingdom,Europe,2002,78.471,59912431,29478.99919,0.0004920347697124825
United Kingdom,Europe,2007,79.425,60776238,33203.26128,0.0005463197850449381
United States,Americas,1950,68.12,152271000,12922.2343,8.48633968385313e-05
United States,Americas,1951,68.22,154878000,13702.42575,8.847238310153799e-05
United States,Americas,1952,68.44,157553000,13990.482080000002,8.87985762251433e-05
United States,Americas,1953,68.79,160184000,14398.56122,8.988763684263097e-05
United States,Americas,1954,69.58,163026000,14045.22052,8.615325481824985e-05
United States,Americas,1955,69.63,165931000,14797.65083,8.917954348494254e-05
United States,Americas,1956,69.71,168903000,14820.1462,8.7743534454687e-05
United States,Americas,1957,69.49,171984000,14847.12712,8.63285370732161e-05
United States,Americas,1958,69.76,174882000,14455.69662,8.265971695200193e-05
United States,Americas,1959,69.98,177830000,15239.98472,8.569973975144801e-05
United States,Americas,1960,69.91,180671000,15374.018219999998,8.509400080809869e-05
United States,Americas,1961,70.32,183691000,15474.78009,8.424353991213506e-05
United States,Americas,1962,70.21,186538000,16173.14586,8.670161500605775e-05
United States,Americas,1963,70.04,189242000,16646.2579,8.796280899588887e-05
United States,Americas,1964,70.33,191889000,17380.43484,9.057546206400576e-05
United States,Americas,1965,70.41,194303000,18277.61585,9.406759468459056e-05
United States,Americas,1966,70.43,196560000,19256.78588,9.796899613349613e-05
United States,Americas,1967,70.76,198712000,19530.36557,9.828478184508234e-05
United States,Americas,1968,70.42,200706000,20276.3506,0.00010102513427600571
United States,Americas,1969,70.66,202677000,20702.82807,0.0001021469040394322
United States,Americas,1970,70.92,205052000,20495.85297,9.995441629440337e-05
United States,Americas,1971,71.24,207661000,20923.74366,0.00010075913946287459
United States,Americas,1972,71.34,209896000,21806.03594,0.00010388971652627968
United States,Americas,1973,71.54,211909000,22853.17141,0.00010784426999325182
United States,Americas,1974,72.08,213854000,22528.17694,0.00010534372487772032
United States,Americas,1975,72.68,215973000,22261.43424,0.00010307507994054812
United States,Americas,1976,72.99,218035000,23235.06147,0.00010656574160111909
United States,Americas,1977,73.38,220239000,24072.63213,0.0001093023130780652
United States,Americas,1978,73.58,222585000,25156.36866,0.0001130191551991374
United States,Americas,1979,74.03,225055000,25672.01176,0.00011406994627979828
United States,Americas,1980,73.93,227726463,25366.02267,0.00011138812036087347
United States,Americas,1981,74.36,229966237,25755.07922,0.00011199504569012016
United States,Americas,1982,74.65,232187835,25009.55914,0.00010771261612392398
United States,Americas,1983,74.71,234307207,25910.13179,0.00011058188146129026
United States,Americas,1984,74.82,236348292,27547.10387,0.00011655300589183018
United States,Americas,1985,74.79,238466283,28439.71118,0.00011926093207902267
United States,Americas,1986,74.87,240650755,29161.68646,0.0001211784540630259
United States,Americas,1987,75.02,242803533,29884.350410000006,0.00012308037712943824
United States,Americas,1988,75.03,245021414,30846.86533,0.00012589456907631755
United States,Americas,1989,75.32,247341697,31646.40825,0.00012794611112415874
United States,Americas,1990,75.61,250131894,31880.95862,0.00012745659144131375
United States,Americas,1991,75.81,253492503,31398.40261,0.00012386323949785608
United States,Americas,1992,76.09,256894189,32003.93224,0.00012458021088207643
United States,Americas,1993,75.84,260255352,32434.29902,0.00012462490692602548
United States,Americas,1994,76.02,263435673,33338.143469999995,0.00012655136295834922
United States,Americas,1995,76.11,266557091,33773.3237,0.00012670202684647396
United States,Americas,1996,76.46,269667391,34628.08345,0.00012841034773092012
United States,Americas,1997,76.81,272911760,35767.43303,0.0001310585994168958
United States,Americas,1998,76.98,276115288,36839.82007,0.00013342187727758125
United States,Americas,1999,76.97,279294713,38053.7171,0.00013624932850053628
United States,Americas,2000,77.13,282338631,39025.86282,0.00013822360291886518
United States,Americas,2001,77.25,285023886,38891.10952,0.00013644859757473097
United States,Americas,2002,77.31,287675526,39097.09955,0.00013590693686608572
United States,Americas,2003,77.47,290342554,39747.3764,0.00013689821162074644
United States,Americas,2004,77.88,293027571,40804.33426,0.00013925083609282624
United States,Americas,2005,77.89,295734134,41674.0,0.00014091711171900095
United States,Americas,2007,78.242,301139947,42951.65309,0.00014263020737663874
Uruguay,Americas,1952,66.071,2252965,5716.766744,0.002537441435619284
Uruguay,Americas,1957,67.044,2424959,6150.772969,0.0025364441085395668
Uruguay,Americas,1962,68.253,2598466,5603.357717,0.002156409865282055
Uruguay,Americas,1967,68.468,2748579,5444.61962,0.001980885257436661
Uruguay,Americas,1972,68.673,2829526,5703.408898,0.0020156764412131217
Uruguay,Americas,1977,69.48100000000001,2873520,6504.339663000002,0.002263544246429467
Uruguay,Americas,1982,70.805,2953997,6920.223051000001,0.00234266421089798
Uruguay,Americas,1987,71.918,3045153,7452.398969,0.0024472986969784442
Uruguay,Americas,1992,72.752,3149262,8137.004775,0.002583781462133033
Uruguay,Americas,1997,74.223,3262838,9230.240708,0.002828899475855068
Uruguay,Americas,2002,75.307,3363085,7727.002004000001,0.00229759343103133
Uruguay,Americas,2007,76.384,3447496,10611.46299,0.003078020392191898
Uzbekistan,,1992,66.21300000000001,21614451,1682.500513,7.784146416672809e-05
Uzbekistan,,1997,66.503,23596577,1513.434589,6.413788699098179e-05
Uzbekistan,,2002,66.482,25563441,1724.295507,6.745161995210269e-05
Uzbekistan,,2007,67.166,27780059,2211.158851,7.959518196127661e-05
